Country Name,Region,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
基里巴斯,大洋洲,KIR,二氧化碳排放量（千吨）,35.5,34.7,43.7,46.5,50.8,61.8,68.3,58.2,64,58.6,54.3,54.2,57.7,63.8,60.1,60.7,56.7,72.7,73.2,73.6,56.9,,
圣基茨和尼维斯,美洲,KNA,二氧化碳排放量（千吨）,181.2,188.8,201.8,201.9,219.2,203.6,210.4,224.5,221.3,228.6,229.2,236.4,229.1,227.2,228.4,237.6,244.6,243,245.2,247.5,231,,
大韩民国,亚洲,KOR,二氧化碳排放量（千吨）,447237.3,456674,461000.1,463913.9,485909.6,481002.1,487852.1,503693.8,514924.5,526639.5,575215.7,598480.8,600316.3,599601.4,588088.6,607827.1,615443.6,626178.4,630186.6,612133.7,569681.8,,
科威特,亚洲,KWT,二氧化碳排放量（千吨）,49838.2,53188.7,55593.6,58121,61917.8,69910.7,72438,70599.5,75847.1,77654.2,80725.6,83291.1,85316.1,87363.8,85576,89021.7,91376.2,90378.3,92652.1,93863.6,92308.9,,
老挝,亚洲,LAO,二氧化碳排放量（千吨）,903.07,997.81,1105.48,1151.44,1211.21,1257.28,1642.8,1734.3,2048.2,2537.5,2877.1,3043,3271.9,4160.8,4344.5,8875.9,15702.2,19054.5,19663.8,19170.9,19178.9,,
黎巴嫩,亚洲,LBN,二氧化碳排放量（千吨）,15672.8,16890.9,16836.2,17414.9,17879.3,17278.9,16233.7,15039.6,18646,21902.7,20864.3,21175.1,23470.1,23244.5,25151,27016.8,27755.1,29170.9,27401.3,26916.5,21474.9,,
利比里亚,非洲,LBR,二氧化碳排放量（千吨）,425.81,448.27,443.76,476.087,558.67,667.8,687.15,641.07,540.16,533.84,729.76,848.18,944.15,905.21,1205.1,1247.8,1397.89,1268.4,1126.6,1146.2,1179.5,,
利比亚,非洲,LBY,二氧化碳排放量（千吨）,44724.9,44456.9,45596.1,48931.5,48469,53004.1,52930.4,49395.5,53275.9,56404,59559.6,41506.4,58315.1,59767.3,59289.1,51331.2,48694.8,52095.1,54100.1,54692.7,44467,,
圣卢西亚,美洲,LCA,二氧化碳排放量（千吨）,366.8,386.6,373.3,396.2,416.9,411.1,431.6,440,444.9,444.2,507.7,501.6,507,506.4,505.9,501.2,505.5,530.9,527.9,534.6,499.2,,
列支敦士登,欧洲,LIE,二氧化碳排放量（千吨）,216.859998,214.67105,220.018273,229.354516,229.39083,228.986322,231.1208,200.793925,219.535867,205.374673,190.830439,176.781993,185.325447,192.544887,161.25917,159.773794,149.838256,155.769397,142.950403,149.025716,141.996093,,
斯里兰卡,亚洲,LKA,二氧化碳排放量（千吨）,10928.9,10848,11385.2,12412.3,12868.2,13984.4,12404.9,13591.6,12810.7,12291.4,13071.8,15410.2,17440.4,14448.4,17458.3,19240.9,23167.6,23140.5,21690.3,23427.9,21846.3,,
莱索托,非洲,LSO,二氧化碳排放量（千吨）,1747.5,1770.8,1800.8,1825.1,1871.9,1901.5,1923,1959.3,2007.4,2101.7,2158.8,2885.2,2919.6,2206.5,2349,2144.2,2126.2,2402.3,2276.6,2300.1,2311.9,,
立陶宛,欧洲,LTU,二氧化碳排放量（千吨）,10515.9,11155.5,11223.2,11232.7,11915,12829.2,13019.7,13209.6,13066.4,11692.1,12603,11845.6,11925.8,11331.1,10862.9,11067.4,11203.1,11222.2,11652.5,11735.8,11693.8,,
卢森堡,欧洲,LUX,二氧化碳排放量（千吨）,8556.7,9118.5,9818.3,10241.6,11659.8,11912.9,11717.2,11114.4,11022.5,10442.9,11029.1,10906.8,10698,10173.3,9643.2,9133.4,8845.9,9006.5,9320.8,9500.3,7853.1,,
拉脱维亚,欧洲,LVA,二氧化碳排放量（千吨）,6929.57,7357.2,7352.2,7593.2,7616.5,7715,8199.9,8531.8,8105.9,7364.1,8518.1,7897.3,7570.7,7452.4,7282.3,7315.9,7145.3,7116.7,7785.2,7569.1,6928.3,,
摩洛哥,非洲,MAR,二氧化碳排放量（千吨）,32876.5,36273,37470,37251.1,41009,43579.9,44991,46341,48630.2,48765.7,51749.5,55923.5,58076,57595.5,58691.7,60362.5,60289.9,63014.9,64286.1,70986.3,66719.5,,
摩尔多瓦,欧洲,MDA,二氧化碳排放量（千吨）,6709.6,7017.8,7182.4,7765.4,7775.9,8175.6,7975.1,8139.2,8150,7638.1,8295.1,8344.5,8137.3,7181.5,7712.2,8020.6,8143,8064,8555.9,8921.6,8611.2,,
马达加斯加,非洲,MDG,二氧化碳排放量（千吨）,1654.02,1669.04,1121.93,1553.4,1645.54,1709.64,1637.09,1723.1,1780.34,1686.22,1869.8,2193.89,2741.74,2930.23,3010.62,3284.62,3181.72,3481,3304.87,3927.7,2745.45,,
马尔代夫,亚洲,MDV,二氧化碳排放量（千吨）,462.2,481.3,614.4,528.5,693.1,626.9,790.5,810.6,870.6,916.6,963,1012.8,1144.6,1128.5,1355.2,1339.3,1465.9,1546.1,1776.1,1999.5,1454,,
墨西哥,美洲,MEX,二氧化碳排放量（千吨）,379176,378830.6,386004.6,404692.2,414102,432187.4,448302.8,457121,459548.1,448372.5,462869.5,478403.5,486454.2,475737.5,462240.1,471632.6,476394.6,474498.5,444898.4,451828.8,383131.4,,
马绍尔群岛,大洋洲,MHL,二氧化碳排放量（千吨）,102.8,106.4,116.1,114,119.3,118.9,125,132.2,133.3,137.3,140.8,141.1,139,142.3,144.1,146.3,146.5,149.3,151.1,152.3,110,,
北马其顿,欧洲,MKD,二氧化碳排放量（千吨）,8522.1,8670.6,8128.5,8829.1,8542.6,8881.8,8852.9,9328.1,9120,8512.3,8329.6,9157.1,8798.9,7862.2,7442.9,7142.1,6962.7,7436.2,6950.6,7956.1,6796.7,,
马里,非洲,MLI,二氧化碳排放量（千吨）,1093.8,1196.9,1243.5,1279.3,1451.2,1500.8,1581.7,1837.4,2016.6,1943.9,2154,2346.7,2510.7,2813.6,3174.4,3343.8,3408.6,3629.8,3867.9,3937.4,4150.7,,
马耳他,欧洲,MLT,二氧化碳排放量（千吨）,2129.2,2489.1,2318.4,2608,2598,2626.4,2650.6,2715.6,2724.3,2509.9,2586.6,2573.1,2715.6,2371.5,2356.3,1657.1,1352.3,1521.2,1552.5,1658.6,1610.7,,
缅甸,亚洲,MMR,二氧化碳排放量（千吨）,9440.5,8351.8,8341.2,10486.6,10268.2,10856.3,10057.9,10505.5,7943.6,7371.1,8131.3,8692.9,11964,13592.5,17034.8,19034,21860.8,32497,32784.5,33995,33874.6,,
黑山,欧洲,MNE,二氧化碳排放量（千吨）,1520.843393,1667.26822,1766.249476,1889.193348,2041.277687,2004.8,2179.3,2098.4,2693.3,1747.5,2584.2,2535.9,2331.6,2267.3,2218.4,2359.1,2150.7,2267,2500.3,2601.1,2527.2,,
蒙古,亚洲,MNG,二氧化碳排放量（千吨）,8996.67,8970.4,9604.46,9312.16,9561.28,11058.15,12419.2,13021.5,12974.4,13638.49,14311.1,15729.4,17141.5,18384.13,18122,17300.6,18172.8,19575.5,21545.7,23146.9,21184.7,,
莫桑比克,非洲,MOZ,二氧化碳排放量（千吨）,1426.9,1411.5,1570.9,1904.6,1910,1709.1,1861,2230.7,2238.7,2494.3,2680.6,3294.3,3640.8,4150.5,4823.3,5478.3,7243.8,7162.3,6875.1,7530.2,6945.5,,
毛里塔尼亚,非洲,MRT,二氧化碳排放量（千吨）,1118.7,1178.8,1269.7,1303.6,1413.5,1448,1459.4,1716.9,1797.1,1994.7,2073.7,2182.9,2355.4,2101.2,2534.5,2966.5,2584.2,3408.3,3716.1,3824.8,3847.1,,
毛里求斯,非洲,MUS,二氧化碳排放量（千吨）,2431.9,2565.6,2612.6,2748.6,2770.3,2961.8,3304.2,3395.2,3466.8,3423.3,3661.8,3639,3725,3818,3949.4,3960.9,4035.5,4174.4,4133.9,4173.7,3720.2,,
马拉维,非洲,MWI,二氧化碳排放量（千吨）,875.23,847.28,859.92,893.44,898.57,854.327,861.944,927.19,1009.897,1036.69,984.46,1072.59,1076.42,1154.33,1045.6,1089.52,1223.57,1394.6,1609.4,1643.7,1640,,
马来西亚,亚洲,MYS,二氧化碳排放量（千吨）,124355.9,129458.7,136377.9,144010,157850,166973.4,173632.9,189464.8,202458.6,181472.7,199867,202401.3,205415.8,223086.5,236264.6,236229.4,231669.4,225104.1,241451.4,244882,245139.3,,
纳米比亚,非洲,NAM,二氧化碳排放量（千吨）,1942.3,2459.7,2131.6,2268.8,2376.7,2525.5,2491.3,2546.9,2929.9,3000.1,3103.5,3303.8,3507.4,3762.4,3932.1,4137.3,4152,4224,4279.3,4316.3,3952.8,,
尼日尔,非洲,NER,二氧化碳排放量（千吨）,660.227,658.87,685.6,749.9,776.855,742.119,737.518,813.516,854.11,1075.27,1361.057,1399.44,1885.57,1975.01,2156.78,2111.59,2096.26,1901,1956.29,2159.15,2197.95,,
尼日利亚,非洲,NGA,二氧化碳排放量（千吨）,97215.1,101945.3,92237.6,100994.9,98724.9,98719,88767.7,81122.6,86932,76947.4,90055.2,94996.5,95335.3,108116.8,114815.5,107746.4,110817.5,108481.2,113633.1,119544.1,111978.1,,
尼加拉瓜,美洲,NIC,二氧化碳排放量（千吨）,3768,3925.5,4062.9,4562.7,4531.9,4338.7,4547.6,4696.3,4503,4394.5,4513.2,4766.2,4686,4473.3,4758.6,5286.7,5410.7,5428.9,5024.8,5131.9,4582.2,,
荷兰,欧洲,NLD,二氧化碳排放量（千吨）,162096.7,167116.1,167429.4,170362.8,172116.5,167926,163702.7,164550.6,165221.9,160488.3,171110.5,158768,157473.4,157090.2,149793.4,157376,158499.3,155710.9,151382.3,145939.237,130315.1,,
挪威,欧洲,NOR,二氧化碳排放量（千吨）,34283.1,34735.2,34381,37186.8,37354.8,36366.4,37210.6,37760.1,36872.8,37439.3,40116.4,39071.3,38770.1,39627,39643,40288.8,39578.4,39174.9,38571.5,37661.6,36177.4,,
尼泊尔,亚洲,NPL,二氧化碳排放量（千吨）,3221,3464.6,2786.7,3021.8,2809.6,3188.6,2616.1,2693.6,2994.9,3882.8,4640.9,5199.2,5997.8,6087.8,7132.2,7186.2,10735.7,13265.3,15139.4,13860.5,14949.2,,
瑙魯,大洋洲,NRU,二氧化碳排放量（千吨）,88,80.6,78,68.7,64,62.5,44.1,41.5,42.3,40.4,42.7,40.1,42.1,47.3,50.6,54.5,52.7,56,54,53.4,41.4,,
新西兰,大洋洲,NZL,二氧化碳排放量（千吨）,29455,31618.8,31543.1,33397.6,32836.1,34232.2,34265.9,33270.5,34165.4,31169.7,31049.3,30290.6,32107.4,31885.5,31970.7,32281.2,31185.7,32927.4,32409,34008.2,31359.7,,
阿曼,亚洲,OMN,二氧化碳排放量（千吨）,25115,28032.3,29972.1,31700.5,31256.9,31014.1,39187.1,42262.3,41314.4,43595.1,47076.3,53620.2,60549.4,63015.4,66386.7,70131.7,72197.6,71633.2,75365,75744.8,71041.5,,
巴基斯坦,亚洲,PAK,二氧化碳排放量（千吨）,98374.1,99837.2,102325.6,105663.5,118313.6,121608.7,132304.2,145813.3,140734.2,145337.9,140378.6,141690,143819.1,145993.7,154235.2,164152.3,181113.3,198738.8,186865.6,184096.3,184111.2,,
巴拿马,美洲,PAN,二氧化碳排放量（千吨）,5282.7,6216.5,5410,5525.3,5609.5,7116.4,7490.3,7484.3,7297.5,8698.5,9190.6,9994.1,10461.6,10252.3,10758.1,10609.9,10652.4,10136.4,9918.8,13099.9,9582.7,,
秘鲁,美洲,PER,二氧化碳排放量（千吨）,28634.2,26537.2,27731,27157.7,31237.1,31291.8,30843.7,33808.4,38292.6,41170.6,44998.5,48427.4,48120.6,49751.9,53167.8,54553.5,56860.3,54274.3,54589.9,56972.2,46578.9,,
菲律宾,亚洲,PHL,二氧化碳排放量（千吨）,71942.8,70259.1,71257.2,73141.9,74718.3,76190.2,69305.5,73250.5,75039.4,76321.9,81917.8,82544.5,86165,95504.1,101822.5,110990.9,120895.1,133456.7,139119.1,145871.3,133471.3,,
帕劳,大洋洲,PLW,二氧化碳排放量（千吨）,211.5,215.8,217.1,215.6,217.8,226.7,228.7,223.4,212.9,204.6,214.8,212.6,222,221.1,217.8,200.9,207.9,213,211.9,217.4,158.2,,
巴布亚新几内亚,大洋洲,PNG,二氧化碳排放量（千吨）,2825.2,3383.8,3607.1,4070.8,4611.2,4323.9,4345.4,4737.2,4760.2,5050,5042,5179.5,4905.7,5224.5,5836.9,6369.7,6560.9,6504.3,7114,7467.5,5491.5,,
波兰,欧洲,POL,二氧化碳排放量（千吨）,295774.4,293627.4,287320.3,297730.8,301854,301353,314093,313375.4,308325.3,297260.3,313739.1,310593.6,303351.4,298304.4,285730,289077.4,299802.4,312769.9,311754.9,294948.3,279223.8,,
朝鲜民主主义人民共和国,亚洲,PRK,二氧化碳排放量（千吨）,71822.9,74385.1,71198,72738.2,74323.7,77678.2,78937.1,65633.8,72831.5,55256.9,51689.8,37098.9,38483.4,27629.1,31223.3,25101.5,28127.7,54286,50121.3,55548.4,52437.2,,
葡萄牙,欧洲,PRT,二氧化碳排放量（千吨）,61661.2,61383.6,65604.9,60523.6,62128.8,65473.8,60448,58797.6,56844.4,56299.6,50937.3,49867.9,48220.3,46555.2,45931.1,49851.9,48695.2,53272.7,49461.2,44564.7,38973.5,,
巴拉圭,美洲,PRY,二氧化碳排放量（千吨）,3524.3,3614.8,3775.4,3937.6,3973.7,3698.5,3954.6,3720.5,4323.2,4567.9,5043.3,5218,5177.4,5301.2,5628,6367.5,7192.6,7920.9,8360.1,8101.6,7575.7,,
太平洋岛国,大洋洲,PSS,二氧化碳排放量（千吨）,2045.78,2257.7,2111.7,2306.9,2570.1,2324.3,2475.5,2457.7,2163.6,2145.9,2473.7,2426.8,2380,2500.9,2656,2659.4,2637,2800.6,2895.3,2959.2,2178,,
卡塔尔,亚洲,QAT,二氧化碳排放量（千吨）,28666.2,28650.6,32496.1,34744.2,37074.4,38536.6,43940.5,50026.5,53279.3,54310.2,60912.1,68521.5,75430.1,76540.7,82167.8,85211.3,87066.7,87472.1,87099.4,89486.8,87578.3,,
罗马尼亚,欧洲,ROU,二氧化碳排放量（千吨）,89003.1,95220.8,93733,98138.2,95336.3,94682.9,99254.3,96728.6,95409.1,80699.2,77601.9,84049.5,81843.8,72090.6,71539,73314.4,71585.2,74208.1,75190.2,73942.8,68664,,
俄罗斯联邦,欧洲,RUS,二氧化碳排放量（千吨）,1563845.6,1567172,1565334.4,1609996.7,1600978.5,1611982.1,1654851,1658148.6,1655191.1,1546666.4,1617827.5,1699083.2,1675755.9,1632679.7,1611960.7,1592559.4,1571517.3,1594550.3,1661000,1703588.7,1618271,,
卢旺达,非洲,RWA,二氧化碳排放量（千吨）,660.52,674.05,795.79,684.91,662.34,716.9,720.3,653.34,653.34,670.88,703.68,736.07,814.13,903.69,923.92,1080.44,1148,1255.5,1403.4,1451.1,1382,,
南亚,亚洲,SAS,二氧化碳排放量（千吨）,1072998.26,1095270.848,1131663.95,1164057.737,1252484.717,1310942.931,1401904.88,1540885.02,1628172.46,1779015.6,1878594.23,1987072.19,2147871.13,2213363.55,2403894.74,2434198.49,2503383.23,2644485.38,2792018.58,2752652.43,2518434.77,,
沙特阿拉伯,亚洲,SAU,二氧化碳排放量（千吨）,249654.8,254084.2,272251.2,284828.3,299889.4,315293.2,335434.3,354617.4,389713.4,406526.7,446131.5,463763.7,492467.1,503213.7,540520.2,565190.1,561229.7,549749.9,527565.7,526770.3,513555.8,,
苏丹,非洲,SDN,二氧化碳排放量（千吨）,5690.74,6254.93,7713.9,7931.9,8827.8,10496,12900.25,13969.9,14959.56,15490.3,16427.4,15936.6,15806.3,15853.2,16658.5,19259.2,21503.1,21579.5,21670.3,22131.5,20796.1,,
塞内加尔,非洲,SEN,二氧化碳排放量（千吨）,4063.7,4455.4,4579.6,4486.4,5390.2,5666.2,5569.4,6202.1,6436.1,6666.2,7026.2,7571.4,7454.6,8013,8572,9285.5,10132.8,9800.8,10176.6,12297.8,10680.2,,
新加坡,亚洲,SGP,二氧化碳排放量（千吨）,42117.5,42031.3,41290.8,38157.7,39618.8,36901.4,37171.6,38286,38423.6,38831.8,42413.6,44766.9,43692.3,43912.3,44398.5,45431.9,44969.8,47324.2,45212.1,45163.2,43705,,
所罗门群岛,大洋洲,SLB,二氧化碳排放量（千吨）,235.4,245.8,257.6,268.9,286.3,294.7,304,313.7,323.2,333.5,342.8,355.9,355.6,389,340.7,304.1,298.1,295,300.9,304.8,223.3,,
塞拉利昂,非洲,SLE,二氧化碳排放量（千吨）,333.3,442.5,497.6,550.4,532.6,446.5,590.6,503.2,519.4,517.8,560.2,734.9,854.7,1030.8,1137.6,1084.5,1170.8,1120,1043.7,1038.8,1048,,
萨尔瓦多,美洲,SLV,二氧化碳排放量（千吨）,5631.6,5868.6,5935.3,6510.2,6676.8,6836.3,7235,7629,6909.8,6676.8,6539.2,6778.7,6771.6,6455.8,6592.2,6997.6,7125.1,6344.9,6844.9,7912.7,6376.3,,
索马里,非洲,SOM,二氧化碳排放量（千吨）,486.6,509.5,571,577.5,577.5,580.6,581.6,623.6,618.7,614.4,631.2,632.5,625.7,649.4,645.9,646.2,654.4,654.9,656.1,655.7,660.4,,
塞尔维亚,欧洲,SRB,二氧化碳排放量（千吨）,43985.4,46211.8,49792.2,53204,57502.3,50685.1,53009,51463.6,49825.9,46874.8,47103.9,51230.2,45790.2,46472.5,38980.7,45410.1,46635,47342.6,46192.4,46030.1,46324.3,,
南苏丹,非洲,SSD,二氧化碳排放量（千吨）,459.820652,529.083617,674.322257,753.349164,951.984363,912.013225,998.668212,1173.198679,1239.105288,1290.671108,1313.250224,1281.212289,1418.6,1453.1,1519.6,1969.4,1730.2,1512.1,1768.9,1824.6,1742.7,,
圣多美和普林西比,非洲,STP,二氧化碳排放量（千吨）,53.5,53.5,58.3,65.9,74.5,80,81.7,81.8,88.5,93.8,102.8,100.5,118.7,121.3,119.2,123.6,128.7,134.4,137.5,140.2,141.1,,
苏里南,美洲,SUR,二氧化碳排放量（千吨）,1480.42,1520.56,1115.66,1233.96,1392.96,1687.26,1529.27,1411.28,1455.49,1446.77,1744.87,1952.73,2441.63,2289.81,2620,2724.1,2954.886,2444.33,2146.53,2656.82,2601.32,,
斯洛伐克共和国,欧洲,SVK,二氧化碳排放量（千吨）,38072.2,38577,38065.4,38331.2,37430.5,38518.3,37873.3,37190.3,37097.2,33908.9,35432.2,34116.9,32347.1,32920.4,30438.1,30753.7,31497.8,33576.5,33005.1,31032.5,29035.8,,
斯洛文尼亚,欧洲,SVN,二氧化碳排放量（千吨）,14541.7,15380.1,15524.6,15413,15699.6,15916.5,16293.7,16283.4,17360.1,15509.2,15777.2,15700.8,15123.6,14548.1,13112.7,13139.7,13903,14123.7,14072.9,13665,12477.3,,
瑞典,欧洲,SWE,二氧化碳排放量（千吨）,53277.5,52497.3,54023.7,55202.7,53593.3,50082.6,48734.9,47054.3,46023.3,42760.7,47985.5,44452,41996.6,40388.1,38993,39120.1,38691.2,38168.2,35915.9,34964.6,33576.1,,
斯威士兰,非洲,SWZ,二氧化碳排放量（千吨）,1090.6,1105.8,1074.8,996.5,985.6,982.5,990.9,1024.6,1005.6,1042.3,849.2,814.9,806.3,957,977.4,1015.9,1116,1105.8,1105.8,1169.5,1147.7,,
塞舌尔,非洲,SYC,二氧化碳排放量（千吨）,293.7,323.7,352.3,342.4,383.2,381.9,389,404.5,417.6,448.3,443.7,408.2,423.7,412.2,456.7,499.8,565.6,570.7,602.3,595.3,598.7,,
阿拉伯叙利亚共和国,亚洲,SYR,二氧化碳排放量（千吨）,44401.1,44728.9,44267.3,44378.7,46364.3,57220.3,60213.9,63604.5,65275.9,60696.7,61090.7,57562.5,45039.2,30696.6,26603.9,25260.7,24479.1,25794.4,28303.1,26840.4,25234.6,,
乍得,非洲,TCD,二氧化碳排放量（千吨）,507.4,521.7,532.4,764.9,773.1,796.6,815.2,876.5,1027.7,1114.2,1190,1003.6649,1233.73,1487.26,1483.1,1478.55,1469.87,1488.2,1557.4,1583.6,1568.4,,
多哥,非洲,TGO,二氧化碳排放量（千吨）,1269,1178.1,1344.2,1833.8,1778.2,1748.1,1569.6,1503.7,1568.8,2824.7,2630.1,2515.6,2235.8,1749,1588.5,1825.6,2305.6,2018.7,2189.9,2442.3,2415.1,,
泰国,亚洲,THA,二氧化碳排放量（千吨）,168941.4,178776.6,190573.9,195675.5,213439.9,222096.8,224693.7,231901.7,233893.7,224850.1,240768.3,238968.5,256286,264681,261377,268853.3,267916.3,267137.1,264483.6,274466.7,265478.9,,
塔吉克斯坦,亚洲,TJK,二氧化碳排放量（千吨）,2200.97,2150.05,2133.81,2175.1,2597.02,2471.2,2686.5,3267.8,3041.06,2405.15,2446.9,2564.2,3015.2,3195.1,4583.6,4904.8,5496.7,6757.7,8097.3,8965.7,9328.8,,
土库曼斯坦,亚洲,TKM,二氧化碳排放量（千吨）,38507.5,39123,41410.7,46350.2,49365.2,50592.5,51916.5,58482.3,59279.7,52386.8,59175.1,65076.7,66758.5,63791.5,62189,63777.6,64079.5,63871.6,63317.6,63231.8,63655,,
东帝汶,亚洲,TLS,二氧化碳排放量（千吨）,0,0,168.7,167.6,182.5,180.7,185,191.4,210.1,235.4,244.1,252.4,300.4,364.4,449.8,437.2,518.9,561.8,510.1,617.6,446.1,,
汤加,大洋洲,TON,二氧化碳排放量（千吨）,102.9,94.7,101.7,123.5,117.4,117.2,134.9,119.8,127.3,138.1,117.7,107.4,109.3,114.7,113.4,109.9,123.9,132.9,134.2,161.5,118.1,,
特立尼达和多巴哥,美洲,TTO,二氧化碳排放量（千吨）,10204.5,11619.6,12674.7,15446.9,16096,17580,20054.6,20485.8,20012.1,19030.2,21443,22243,21497.2,22186.3,22014.2,21310.6,18291.6,18224.7,17763.7,17195.3,15420,,
突尼斯,非洲,TUN,二氧化碳排放量（千吨）,21068.8,21971,22147.1,21961.7,23020.2,23538.6,24472.1,25366.7,25960.7,25984.2,28321.5,26717.4,29106.2,28601.9,30976,31627.4,30317.8,30742.6,31023.1,31045,29293,,
土耳其,亚洲,TUR,二氧化碳排放量（千吨）,216396.5,197771.1,208107.6,219158.6,224601.2,235003,261083.6,288967.8,287205,288307.2,297814,318641.2,329797.8,319088.6,341671.5,353413.8,376399,418098.2,414111.9,398772.9,407406.2,,
图瓦卢,大洋洲,TUV,二氧化碳排放量（千吨）,7.9,9.9,9.1,8.5,8.5,8.5,11,13.2,9.5,10.6,9.6,10.2,9.8,8.7,8.5,7.7,7.5,7.7,8.8,8.9,6.6,,
坦桑尼亚,非洲,TZA,二氧化碳排放量（千吨）,2946.4,3128.3,3565.8,3769.5,5081.7,5660,5991.7,5906.5,6073,5928.6,6909.9,8019.7,9587.9,10698,10108,10765.9,10646.9,11659.3,12018.9,14960.8,14435.5,,
乌干达,非洲,UGA,二氧化碳排放量（千吨）,1297.6,1303.9,1486.2,1567.2,1629.6,2024,2399.5,2868.2,2971.8,3357.3,3332,3744.2,3777.1,3694.3,4112.2,4712.1,4946.3,5172,5866.6,5943,5674.6,,
乌克兰,欧洲,UKR,二氧化碳排放量（千吨）,297376.8,300552.9,303940.8,330228.5,307135.6,295405.2,303989.4,312141.5,301195.3,251616.6,268924.6,283342.4,277110.2,270268.7,237728.7,191067.8,201655.4,174938.3,185623.8,174599.9,165663.6,,
乌拉圭,美洲,URY,二氧化碳排放量（千吨）,5458.5,4946.3,4530.6,4486.1,5459.9,5415.8,6332.1,5854.7,7750.1,7665.9,6283.8,7605.9,8517.7,7357.6,6500.4,6657.2,6525.1,6103.8,6545.7,6806.7,6514.3,,
美国,美洲,USA,二氧化碳排放量（千吨）,5775807.2,5748261.8,5593024.4,5658992,5738286,5753493.2,5653081,5736319.3,5558378.9,5156424.9,5392109.4,5173591.2,4956053,5092097.2,5107208.6,4990703.7,4894499.2,4819365.1,4975300.4,4817710.4,4320532.5,,
乌兹别克斯坦,亚洲,UZB,二氧化碳排放量（千吨）,123804.5,125695.4,129888,121905.7,124840.1,119190.1,127356.9,122580.6,128884.1,116532.5,126240.5,128633.7,113140.2,111856.5,104872.5,99358.2,105333.9,109708.5,112720.5,117687.8,115577.8,,
圣文森特和格林纳丁斯,美洲,VCT,二氧化碳排放量（千吨）,155.6,187.4,196.7,208.2,228.3,229.7,227.7,246,229.2,288.2,233.6,224.9,240.8,226.3,267.5,246.5,255.2,225.1,252.3,235.1,219.8,,
委内瑞拉玻利瓦尔共和国,美洲,VEN,二氧化碳排放量（千吨）,131516.7,135800.4,140747.6,135770.2,139606.7,147374.4,147532.1,142388.6,151112.1,152586.3,164101.6,160039.6,181128.8,180422.6,179236.1,163126.9,150466.7,139787.4,130158,107502.3,72509,,
越南,亚洲,VNM,二氧化碳排放量（千吨）,51207.7,56722.4,66495.8,70903.7,85051.8,92368.6,94869.7,105137.4,117585.1,132290,151413.5,155973.3,155522.8,164297.4,180698.8,201513.3,222028.5,229877.4,286139.3,341716.8,355323.1,,
瓦努阿图,大洋洲,VUT,二氧化碳排放量（千吨）,89.3,92.9,82.9,87,61.7,61.6,61.6,105,101.1,127.5,127.1,134.2,120.5,111.9,158.9,134.3,151.3,141,177.5,166.9,121.3,,
萨摩亚,大洋洲,WSM,二氧化碳排放量（千吨）,148.6,162.6,170.2,169.2,175,179.1,177.1,186.3,169.5,176.4,192.4,196,198.1,196.7,207.3,232.3,246.7,255.2,248.7,278.7,206.5,,
也门共和国,亚洲,YEM,二氧化碳排放量（千吨）,15030.5,16065.3,16093.7,18699.7,19628.8,21105.6,21918.5,23270.2,24216.2,26568.7,25431.9,22950.1,21012.5,27825,27429.9,13552.2,10035.2,9682.2,11349.8,11194.8,9960.1,,
南非,非洲,ZAF,二氧化碳排放量（千吨）,284463.3,320393.3,331272,353033.5,379939.8,377642.7,379736,397161.9,427111.7,404354,425548.4,409480.3,427001.7,437261.7,448298.1,425063.1,425682.9,435214.5,439644.6,446626,393241.6,,
赞比亚,非洲,ZMB,二氧化碳排放量（千吨）,1807.2,1835.28,1922.95,2084.2,2106.2,2293.1,2177.5,1981.6,2185.9,2485.2,2656.9,3050.7,4030.3,4238.6,4686,4956.6,5315.3,6810.7,7857.2,7615.7,7607.1,,
津巴布韦,非洲,ZWE,二氧化碳排放量（千吨）,13578.9,13545.4,12293.4,10103.3,9672.3,10455.9,9791.8,9754.3,7711.6,7572.7,9518,11357.6,11954.9,12216.8,12010.7,11988.7,10450.2,9781,11069.9,10185.3,8312.5,,
